date,hour,intersection_id,intersection_name,functional_zone,road_class,inbound_veh,outbound_veh,total_veh,design_capacity_vph,saturation,avg_speed_kmh,avg_delay_s,queue_length_m,weather,day_type,degree,zone_hint_for_validation
2025-10-06,23,QNA014,太白街-解放北路,北部居住区,主干路,221,216,437,3600,0.121,34.0,25.3,15.6,中雨,节假日,4,A
2025-10-06,0,QNA015,太白街-应乾路,北部居住区,次干路,69,70,139,2800,0.05,27.5,20.4,11.9,中雨,节假日,4,A
2025-10-06,1,QNA015,太白街-应乾路,北部居住区,次干路,75,72,147,2800,0.052,29.3,19.3,13.6,中雨,节假日,4,A
2025-10-06,2,QNA015,太白街-应乾路,北部居住区,次干路,73,73,146,2800,0.052,30.0,17.9,8.0,中雨,节假日,4,A
2025-10-06,3,QNA015,太白街-应乾路,北部居住区,次干路,90,90,180,2800,0.064,30.8,20.2,8.0,中雨,节假日,4,A
2025-10-06,4,QNA015,太白街-应乾路,北部居住区,次干路,80,85,165,2800,0.059,28.1,20.7,13.6,中雨,节假日,4,A
2025-10-06,5,QNA015,太白街-应乾路,北部居住区,次干路,99,99,198,2800,0.071,28.2,19.5,8.0,中雨,节假日,4,A
2025-10-06,6,QNA015,太白街-应乾路,北部居住区,次干路,249,229,478,2800,0.171,26.8,27.3,18.4,中雨,节假日,4,A
2025-10-06,7,QNA015,太白街-应乾路,北部居住区,次干路,430,418,848,2800,0.303,24.4,35.8,43.2,中雨,节假日,4,A
2025-10-06,8,QNA015,太白街-应乾路,北部居住区,次干路,378,391,769,2800,0.275,25.2,33.5,35.8,中雨,节假日,4,A
2025-10-06,9,QNA015,太白街-应乾路,北部居住区,次干路,387,385,772,2800,0.276,23.8,35.1,32.8,中雨,节假日,4,A
2025-10-06,10,QNA015,太白街-应乾路,北部居住区,次干路,228,246,474,2800,0.169,26.9,23.5,27.3,中雨,节假日,4,A
2025-10-06,11,QNA015,太白街-应乾路,北部居住区,次干路,229,246,475,2800,0.17,26.4,26.9,24.7,中雨,节假日,4,A
2025-10-06,12,QNA015,太白街-应乾路,北部居住区,次干路,226,241,467,2800,0.167,28.1,28.6,21.2,中雨,节假日,4,A
2025-10-06,13,QNA015,太白街-应乾路,北部居住区,次干路,276,286,562,2800,0.201,24.6,27.9,29.1,中雨,节假日,4,A
2025-10-06,14,QNA015,太白街-应乾路,北部居住区,次干路,148,148,296,2800,0.106,27.6,19.0,21.1,中雨,节假日,4,A
2025-10-06,15,QNA015,太白街-应乾路,北部居住区,次干路,150,144,294,2800,0.105,27.8,24.0,10.3,中雨,节假日,4,A
2025-10-06,16,QNA015,太白街-应乾路,北部居住区,次干路,230,220,450,2800,0.161,27.6,24.8,24.0,中雨,节假日,4,A
2025-10-06,17,QNA015,太白街-应乾路,北部居住区,次干路,346,363,709,2800,0.253,25.1,34.2,30.0,中雨,节假日,4,A
2025-10-06,18,QNA015,太白街-应乾路,北部居住区,次干路,442,452,894,2800,0.319,24.2,34.0,39.8,中雨,节假日,4,A
2025-10-06,19,QNA015,太白街-应乾路,北部居住区,次干路,389,412,801,2800,0.286,24.9,31.1,29.4,中雨,节假日,4,A
2025-10-06,20,QNA015,太白街-应乾路,北部居住区,次干路,212,203,415,2800,0.148,28.8,26.2,21.4,中雨,节假日,4,A
2025-10-06,21,QNA015,太白街-应乾路,北部居住区,次干路,140,148,288,2800,0.103,28.8,24.6,11.2,中雨,节假日,4,A
2025-10-06,22,QNA015,太白街-应乾路,北部居住区,次干路,158,162,320,2800,0.114,28.6,21.9,21.2,中雨,节假日,4,A
2025-10-06,23,QNA015,太白街-应乾路,北部居住区,次干路,174,179,353,2800,0.126,28.8,24.7,15.6,中雨,节假日,4,A
2025-10-06,0,QNA016,太白街-街泉街,东部居住区,次干路,62,59,121,2800,0.043,31.4,16.5,14.5,中雨,节假日,3,A
2025-10-06,1,QNA016,太白街-街泉街,东部居住区,次干路,60,57,117,2800,0.042,31.5,19.2,9.6,中雨,节假日,3,A
2025-10-06,2,QNA016,太白街-街泉街,东部居住区,次干路,77,75,152,2800,0.054,28.2,17.8,10.5,中雨,节假日,3,A
2025-10-06,3,QNA016,太白街-街泉街,东部居住区,次干路,81,81,162,2800,0.058,27.9,21.3,9.1,中雨,节假日,3,A
2025-10-06,4,QNA016,太白街-街泉街,东部居住区,次干路,89,92,181,2800,0.065,30.9,20.6,8.0,中雨,节假日,3,A
2025-10-06,5,QNA016,太白街-街泉街,东部居住区,次干路,94,90,184,2800,0.066,30.9,20.9,14.6,中雨,节假日,3,A
2025-10-06,6,QNA016,太白街-街泉街,东部居住区,次干路,186,185,371,2800,0.133,28.8,22.7,24.8,中雨,节假日,3,A
2025-10-06,7,QNA016,太白街-街泉街,东部居住区,次干路,321,306,627,2800,0.224,26.7,32.1,33.4,中雨,节假日,3,A
2025-10-06,8,QNA016,太白街-街泉街,东部居住区,次干路,337,349,686,2800,0.245,26.2,29.0,25.7,中雨,节假日,3,A
2025-10-06,9,QNA016,太白街-街泉街,东部居住区,次干路,315,295,610,2800,0.218,26.4,30.6,28.7,中雨,节假日,3,A
2025-10-06,10,QNA016,太白街-街泉街,东部居住区,次干路,211,224,435,2800,0.155,26.7,25.6,17.4,中雨,节假日,3,A
2025-10-06,11,QNA016,太白街-街泉街,东部居住区,次干路,272,261,533,2800,0.19,26.5,25.2,26.7,中雨,节假日,3,A
2025-10-06,12,QNA016,太白街-街泉街,东部居住区,次干路,230,234,464,2800,0.166,26.0,24.6,26.8,中雨,节假日,3,A
2025-10-06,13,QNA016,太白街-街泉街,东部居住区,次干路,234,219,453,2800,0.162,25.6,22.4,25.6,中雨,节假日,3,A
2025-10-06,14,QNA016,太白街-街泉街,东部居住区,次干路,151,143,294,2800,0.105,29.9,20.7,9.9,中雨,节假日,3,A
2025-10-06,15,QNA016,太白街-街泉街,东部居住区,次干路,156,165,321,2800,0.115,30.0,23.7,10.0,中雨,节假日,3,A
2025-10-06,16,QNA016,太白街-街泉街,东部居住区,次干路,193,184,377,2800,0.135,28.3,20.8,19.5,中雨,节假日,3,A
2025-10-06,17,QNA016,太白街-街泉街,东部居住区,次干路,342,318,660,2800,0.236,25.5,28.3,23.7,中雨,节假日,3,A
2025-10-06,18,QNA016,太白街-街泉街,东部居住区,次干路,410,424,834,2800,0.298,24.5,30.4,35.6,中雨,节假日,3,A
2025-10-06,19,QNA016,太白街-街泉街,东部居住区,次干路,324,349,673,2800,0.24,24.0,31.0,26.5,中雨,节假日,3,A
2025-10-06,20,QNA016,太白街-街泉街,东部居住区,次干路,186,194,380,2800,0.136,26.0,20.8,13.1,中雨,节假日,3,A
2025-10-06,21,QNA016,太白街-街泉街,东部居住区,次干路,131,138,269,2800,0.096,28.1,19.1,13.6,中雨,节假日,3,A
2025-10-06,22,QNA016,太白街-街泉街,东部居住区,次干路,158,160,318,2800,0.114,27.3,25.2,8.3,中雨,节假日,3,A
2025-10-06,23,QNA016,太白街-街泉街,东部居住区,次干路,154,143,297,2800,0.106,29.0,21.7,8.4,中雨,节假日,3,A
2025-10-06,0,QNA017,新华街-环城西路,西部门户区,次干路,70,67,137,2800,0.049,28.9,20.1,8.0,中雨,节假日,3,B
2025-10-06,1,QNA017,新华街-环城西路,西部门户区,次干路,75,74,149,2800,0.053,30.1,15.6,8.0,中雨,节假日,3,B
2025-10-06,2,QNA017,新华街-环城西路,西部门户区,次干路,91,91,182,2800,0.065,27.3,19.7,15.3,中雨,节假日,3,B
2025-10-06,3,QNA017,新华街-环城西路,西部门户区,次干路,84,90,174,2800,0.062,28.4,19.2,14.4,中雨,节假日,3,B
2025-10-06,4,QNA017,新华街-环城西路,西部门户区,次干路,88,92,180,2800,0.064,30.4,17.0,15.2,中雨,节假日,3,B
2025-10-06,5,QNA017,新华街-环城西路,西部门户区,次干路,110,105,215,2800,0.077,27.9,19.6,8.0,中雨,节假日,3,B
2025-10-06,6,QNA017,新华街-环城西路,西部门户区,次干路,238,255,493,2800,0.176,25.1,27.6,25.9,中雨,节假日,3,B
2025-10-06,7,QNA017,新华街-环城西路,西部门户区,次干路,376,366,742,2800,0.265,24.7,34.3,38.3,中雨,节假日,3,B
2025-10-06,8,QNA017,新华街-环城西路,西部门户区,次干路,451,418,869,2800,0.31,25.2,35.9,41.2,中雨,节假日,3,B
2025-10-06,9,QNA017,新华街-环城西路,西部门户区,次干路,340,360,700,2800,0.25,26.7,34.0,35.0,中雨,节假日,3,B
2025-10-06,10,QNA017,新华街-环城西路,西部门户区,次干路,251,243,494,2800,0.176,25.4,23.0,28.8,中雨,节假日,3,B
2025-10-06,11,QNA017,新华街-环城西路,西部门户区,次干路,280,298,578,2800,0.206,25.9,28.2,27.8,中雨,节假日,3,B
2025-10-06,12,QNA017,新华街-环城西路,西部门户区,次干路,271,294,565,2800,0.202,25.5,24.9,23.3,中雨,节假日,3,B
2025-10-06,13,QNA017,新华街-环城西路,西部门户区,次干路,270,265,535,2800,0.191,27.2,26.2,19.0,中雨,节假日,3,B
2025-10-06,14,QNA017,新华街-环城西路,西部门户区,次干路,196,183,379,2800,0.135,27.3,20.1,12.9,中雨,节假日,3,B
2025-10-06,15,QNA017,新华街-环城西路,西部门户区,次干路,174,167,341,2800,0.122,29.0,23.2,16.7,中雨,节假日,3,B
2025-10-06,16,QNA017,新华街-环城西路,西部门户区,次干路,229,238,467,2800,0.167,25.1,28.1,28.7,中雨,节假日,3,B
2025-10-06,17,QNA017,新华街-环城西路,西部门户区,次干路,404,386,790,2800,0.282,24.3,30.5,35.6,中雨,节假日,3,B
2025-10-06,18,QNA017,新华街-环城西路,西部门户区,次干路,432,420,852,2800,0.304,24.9,30.8,36.7,中雨,节假日,3,B
2025-10-06,19,QNA017,新华街-环城西路,西部门户区,次干路,406,381,787,2800,0.281,24.2,29.5,32.4,中雨,节假日,3,B
2025-10-06,20,QNA017,新华街-环城西路,西部门户区,次干路,263,268,531,2800,0.19,25.5,28.2,22.1,中雨,节假日,3,B
2025-10-06,21,QNA017,新华街-环城西路,西部门户区,次干路,150,158,308,2800,0.11,26.6,18.9,20.0,中雨,节假日,3,B
2025-10-06,22,QNA017,新华街-环城西路,西部门户区,次干路,162,151,313,2800,0.112,27.2,19.3,12.6,中雨,节假日,3,B
2025-10-06,23,QNA017,新华街-环城西路,西部门户区,次干路,176,173,349,2800,0.125,28.8,23.5,9.0,中雨,节假日,3,B
2025-10-06,0,QNA018,新华街-解放南路,行政商贸核心区,主干路,114,109,223,3600,0.062,38.3,18.9,8.5,中雨,节假日,4,B
2025-10-06,1,QNA018,新华街-解放南路,行政商贸核心区,主干路,136,128,264,3600,0.073,37.4,17.7,8.0,中雨,节假日,4,B
2025-10-06,2,QNA018,新华街-解放南路,行政商贸核心区,主干路,150,140,290,3600,0.081,38.0,19.0,8.0,中雨,节假日,4,B
2025-10-06,3,QNA018,新华街-解放南路,行政商贸核心区,主干路,176,171,347,3600,0.096,34.0,18.4,10.6,中雨,节假日,4,B
2025-10-06,4,QNA018,新华街-解放南路,行政商贸核心区,主干路,169,176,345,3600,0.096,36.5,21.6,9.4,中雨,节假日,4,B
2025-10-06,5,QNA018,新华街-解放南路,行政商贸核心区,主干路,170,174,344,3600,0.096,35.0,23.1,11.5,中雨,节假日,4,B
2025-10-06,6,QNA018,新华街-解放南路,行政商贸核心区,主干路,459,462,921,3600,0.256,33.5,30.4,22.4,中雨,节假日,4,B
2025-10-06,7,QNA018,新华街-解放南路,行政商贸核心区,主干路,629,658,1287,3600,0.357,28.8,40.1,45.7,中雨,节假日,4,B
2025-10-06,8,QNA018,新华街-解放南路,行政商贸核心区,主干路,902,859,1761,3600,0.489,26.0,45.8,59.8,中雨,节假日,4,B
2025-10-06,9,QNA018,新华街-解放南路,行政商贸核心区,主干路,810,793,1603,3600,0.445,27.2,40.4,45.3,中雨,节假日,4,B
2025-10-06,10,QNA018,新华街-解放南路,行政商贸核心区,主干路,396,391,787,3600,0.219,32.6,30.9,29.0,中雨,节假日,4,B
2025-10-06,11,QNA018,新华街-解放南路,行政商贸核心区,主干路,508,487,995,3600,0.276,31.5,35.4,39.5,中雨,节假日,4,B
2025-10-06,12,QNA018,新华街-解放南路,行政商贸核心区,主干路,510,487,997,3600,0.277,30.7,30.6,32.2,中雨,节假日,4,B
2025-10-06,13,QNA018,新华街-解放南路,行政商贸核心区,主干路,454,469,923,3600,0.256,33.5,30.4,34.3,中雨,节假日,4,B
2025-10-06,14,QNA018,新华街-解放南路,行政商贸核心区,主干路,334,331,665,3600,0.185,35.7,25.8,27.5,中雨,节假日,4,B
2025-10-06,15,QNA018,新华街-解放南路,行政商贸核心区,主干路,324,341,665,3600,0.185,32.0,27.3,27.4,中雨,节假日,4,B
2025-10-06,16,QNA018,新华街-解放南路,行政商贸核心区,主干路,461,472,933,3600,0.259,32.3,33.8,34.6,中雨,节假日,4,B
2025-10-06,17,QNA018,新华街-解放南路,行政商贸核心区,主干路,748,796,1544,3600,0.429,26.1,41.1,55.8,中雨,节假日,4,B
2025-10-06,18,QNA018,新华街-解放南路,行政商贸核心区,主干路,818,843,1661,3600,0.461,26.7,41.7,55.2,中雨,节假日,4,B
2025-10-06,19,QNA018,新华街-解放南路,行政商贸核心区,主干路,688,692,1380,3600,0.383,28.9,40.5,37.4,中雨,节假日,4,B
2025-10-06,20,QNA018,新华街-解放南路,行政商贸核心区,主干路,418,412,830,3600,0.231,31.8,28.2,33.8,中雨,节假日,4,B
2025-10-06,21,QNA018,新华街-解放南路,行政商贸核心区,主干路,327,314,641,3600,0.178,34.3,26.9,17.2,中雨,节假日,4,B
2025-10-06,22,QNA018,新华街-解放南路,行政商贸核心区,主干路,321,320,641,3600,0.178,33.4,25.6,26.5,中雨,节假日,4,B
2025-10-06,23,QNA018,新华街-解放南路,行政商贸核心区,主干路,300,296,596,3600,0.166,34.6,28.4,27.0,中雨,节假日,4,B
2025-10-06,0,QNA019,新华街-兴国路,行政商贸核心区,主干路,125,126,251,3600,0.07,35.5,17.1,8.0,中雨,节假日,4,B
2025-10-06,1,QNA019,新华街-兴国路,行政商贸核心区,主干路,129,138,267,3600,0.074,37.6,19.5,9.0,中雨,节假日,4,B
2025-10-06,2,QNA019,新华街-兴国路,行政商贸核心区,主干路,145,142,287,3600,0.08,36.3,22.1,8.0,中雨,节假日,4,B
2025-10-06,3,QNA019,新华街-兴国路,行政商贸核心区,主干路,165,156,321,3600,0.089,34.8,18.9,11.0,中雨,节假日,4,B
2025-10-06,4,QNA019,新华街-兴国路,行政商贸核心区,主干路,161,154,315,3600,0.087,37.3,20.3,14.1,中雨,节假日,4,B
2025-10-06,5,QNA019,新华街-兴国路,行政商贸核心区,主干路,171,159,330,3600,0.092,37.1,24.4,8.0,中雨,节假日,4,B
2025-10-06,6,QNA019,新华街-兴国路,行政商贸核心区,主干路,429,435,864,3600,0.24,31.2,32.0,26.2,中雨,节假日,4,B
2025-10-06,7,QNA019,新华街-兴国路,行政商贸核心区,主干路,744,726,1470,3600,0.408,26.9,37.9,41.4,中雨,节假日,4,B
2025-10-06,8,QNA019,新华街-兴国路,行政商贸核心区,主干路,851,815,1666,3600,0.463,25.1,40.8,53.4,中雨,节假日,4,B
2025-10-06,9,QNA019,新华街-兴国路,行政商贸核心区,主干路,800,833,1633,3600,0.454,26.6,44.8,55.6,中雨,节假日,4,B
2025-10-06,10,QNA019,新华街-兴国路,行政商贸核心区,主干路,479,454,933,3600,0.259,33.7,30.2,37.5,中雨,节假日,4,B
2025-10-06,11,QNA019,新华街-兴国路,行政商贸核心区,主干路,478,499,977,3600,0.271,33.3,31.1,28.5,中雨,节假日,4,B
2025-10-06,12,QNA019,新华街-兴国路,行政商贸核心区,主干路,466,479,945,3600,0.263,32.0,30.5,34.6,中雨,节假日,4,B
2025-10-06,13,QNA019,新华街-兴国路,行政商贸核心区,主干路,513,548,1061,3600,0.295,31.1,31.4,37.0,中雨,节假日,4,B
2025-10-06,14,QNA019,新华街-兴国路,行政商贸核心区,主干路,280,268,548,3600,0.152,36.1,23.0,18.8,中雨,节假日,4,B
2025-10-06,15,QNA019,新华街-兴国路,行政商贸核心区,主干路,327,336,663,3600,0.184,33.9,28.5,19.2,中雨,节假日,4,B
2025-10-06,16,QNA019,新华街-兴国路,行政商贸核心区,主干路,401,372,773,3600,0.215,33.6,30.3,25.3,中雨,节假日,4,B
2025-10-06,17,QNA019,新华街-兴国路,行政商贸核心区,主干路,677,714,1391,3600,0.386,28.2,37.3,37.6,中雨,节假日,4,B
2025-10-06,18,QNA019,新华街-兴国路,行政商贸核心区,主干路,884,909,1793,3600,0.498,27.9,44.8,63.2,中雨,节假日,4,B
2025-10-06,19,QNA019,新华街-兴国路,行政商贸核心区,主干路,775,791,1566,3600,0.435,28.7,41.5,54.3,中雨,节假日,4,B
2025-10-06,20,QNA019,新华街-兴国路,行政商贸核心区,主干路,474,471,945,3600,0.263,32.4,30.9,28.5,中雨,节假日,4,B
2025-10-06,21,QNA019,新华街-兴国路,行政商贸核心区,主干路,309,332,641,3600,0.178,34.8,29.3,15.8,中雨,节假日,4,B
2025-10-06,22,QNA019,新华街-兴国路,行政商贸核心区,主干路,279,298,577,3600,0.16,34.3,27.9,12.6,中雨,节假日,4,B
2025-10-06,23,QNA019,新华街-兴国路,行政商贸核心区,主干路,353,330,683,3600,0.19,33.9,30.2,29.1,中雨,节假日,4,B
2025-10-06,0,QNA020,新华街-蔡林路,行政商贸核心区,次干路,92,89,181,2800,0.065,29.8,19.7,9.3,中雨,节假日,4,B
2025-10-06,1,QNA020,新华街-蔡林路,行政商贸核心区,次干路,91,91,182,2800,0.065,30.8,19.5,8.0,中雨,节假日,4,B
2025-10-06,2,QNA020,新华街-蔡林路,行政商贸核心区,次干路,102,110,212,2800,0.076,30.1,22.2,12.1,中雨,节假日,4,B
2025-10-06,3,QNA020,新华街-蔡林路,行政商贸核心区,次干路,112,119,231,2800,0.083,30.0,20.3,14.5,中雨,节假日,4,B
2025-10-06,4,QNA020,新华街-蔡林路,行政商贸核心区,次干路,112,115,227,2800,0.081,28.5,18.5,15.8,中雨,节假日,4,B
2025-10-06,5,QNA020,新华街-蔡林路,行政商贸核心区,次干路,127,126,253,2800,0.09,28.5,17.5,8.0,中雨,节假日,4,B
2025-10-06,6,QNA020,新华街-蔡林路,行政商贸核心区,次干路,260,258,518,2800,0.185,26.0,27.9,18.4,中雨,节假日,4,B
2025-10-06,7,QNA020,新华街-蔡林路,行政商贸核心区,次干路,405,394,799,2800,0.285,25.7,33.7,28.0,中雨,节假日,4,B
2025-10-06,8,QNA020,新华街-蔡林路,行政商贸核心区,次干路,573,575,1148,2800,0.41,21.5,43.2,43.9,中雨,节假日,4,B
2025-10-06,9,QNA020,新华街-蔡林路,行政商贸核心区,次干路,478,479,957,2800,0.342,22.2,38.6,35.8,中雨,节假日,4,B
2025-10-06,10,QNA020,新华街-蔡林路,行政商贸核心区,次干路,311,323,634,2800,0.226,25.6,31.7,26.0,中雨,节假日,4,B
2025-10-06,11,QNA020,新华街-蔡林路,行政商贸核心区,次干路,383,366,749,2800,0.268,24.5,30.9,36.7,中雨,节假日,4,B
2025-10-06,12,QNA020,新华街-蔡林路,行政商贸核心区,次干路,343,356,699,2800,0.25,26.8,28.6,35.3,中雨,节假日,4,B
2025-10-06,13,QNA020,新华街-蔡林路,行政商贸核心区,次干路,317,315,632,2800,0.226,27.0,27.6,29.6,中雨,节假日,4,B
2025-10-06,14,QNA020,新华街-蔡林路,行政商贸核心区,次干路,226,238,464,2800,0.166,25.2,28.7,21.9,中雨,节假日,4,B
2025-10-06,15,QNA020,新华街-蔡林路,行政商贸核心区,次干路,216,203,419,2800,0.15,28.2,22.5,20.4,中雨,节假日,4,B
2025-10-06,16,QNA020,新华街-蔡林路,行政商贸核心区,次干路,300,303,603,2800,0.215,27.3,31.0,25.0,中雨,节假日,4,B
2025-10-06,17,QNA020,新华街-蔡林路,行政商贸核心区,次干路,583,617,1200,2800,0.429,20.5,41.1,49.3,中雨,节假日,4,B
2025-10-06,18,QNA020,新华街-蔡林路,行政商贸核心区,次干路,586,601,1187,2800,0.424,22.8,41.8,51.8,中雨,节假日,4,B
2025-10-06,19,QNA020,新华街-蔡林路,行政商贸核心区,次干路,418,450,868,2800,0.31,22.7,33.6,40.6,中雨,节假日,4,B
2025-10-06,20,QNA020,新华街-蔡林路,行政商贸核心区,次干路,315,316,631,2800,0.225,24.5,29.8,26.4,中雨,节假日,4,B
2025-10-06,21,QNA020,新华街-蔡林路,行政商贸核心区,次干路,206,221,427,2800,0.152,28.8,22.2,23.7,中雨,节假日,4,B
2025-10-06,22,QNA020,新华街-蔡林路,行政商贸核心区,次干路,198,207,405,2800,0.145,28.4,27.5,18.4,中雨,节假日,4,B
2025-10-06,23,QNA020,新华街-蔡林路,行政商贸核心区,次干路,181,188,369,2800,0.132,28.4,21.3,17.3,中雨,节假日,4,B
2025-10-06,0,QNA021,新华街-北坛街,东部居住区,次干路,57,60,117,2800,0.042,31.2,16.9,14.4,中雨,节假日,4,B
2025-10-06,1,QNA021,新华街-北坛街,东部居住区,次干路,69,70,139,2800,0.05,28.7,15.9,8.0,中雨,节假日,4,B
2025-10-06,2,QNA021,新华街-北坛街,东部居住区,次干路,70,68,138,2800,0.049,29.2,16.9,8.0,中雨,节假日,4,B
2025-10-06,3,QNA021,新华街-北坛街,东部居住区,次干路,73,70,143,2800,0.051,28.7,21.6,8.0,中雨,节假日,4,B
2025-10-06,4,QNA021,新华街-北坛街,东部居住区,次干路,98,91,189,2800,0.068,30.9,22.5,8.0,中雨,节假日,4,B
2025-10-06,5,QNA021,新华街-北坛街,东部居住区,次干路,103,98,201,2800,0.072,29.3,17.4,8.0,中雨,节假日,4,B
2025-10-06,6,QNA021,新华街-北坛街,东部居住区,次干路,223,223,446,2800,0.159,27.4,26.4,15.8,中雨,节假日,4,B
2025-10-06,7,QNA021,新华街-北坛街,东部居住区,次干路,399,372,771,2800,0.275,26.8,34.9,38.4,中雨,节假日,4,B
2025-10-06,8,QNA021,新华街-北坛街,东部居住区,次干路,388,363,751,2800,0.268,24.8,33.6,33.6,中雨,节假日,4,B
2025-10-06,9,QNA021,新华街-北坛街,东部居住区,次干路,361,376,737,2800,0.263,24.0,29.9,35.4,中雨,节假日,4,B
2025-10-06,10,QNA021,新华街-北坛街,东部居住区,次干路,206,213,419,2800,0.15,29.0,24.6,14.5,中雨,节假日,4,B
2025-10-06,11,QNA021,新华街-北坛街,东部居住区,次干路,283,289,572,2800,0.204,26.3,26.6,24.8,中雨,节假日,4,B
2025-10-06,12,QNA021,新华街-北坛街,东部居住区,次干路,266,274,540,2800,0.193,28.2,29.6,27.3,中雨,节假日,4,B
2025-10-06,13,QNA021,新华街-北坛街,东部居住区,次干路,280,275,555,2800,0.198,26.8,29.2,21.2,中雨,节假日,4,B
2025-10-06,14,QNA021,新华街-北坛街,东部居住区,次干路,175,171,346,2800,0.124,28.5,20.3,16.3,中雨,节假日,4,B
2025-10-06,15,QNA021,新华街-北坛街,东部居住区,次干路,177,164,341,2800,0.122,28.5,24.4,17.6,中雨,节假日,4,B
2025-10-06,16,QNA021,新华街-北坛街,东部居住区,次干路,185,199,384,2800,0.137,28.5,23.6,18.0,中雨,节假日,4,B
2025-10-06,17,QNA021,新华街-北坛街,东部居住区,次干路,337,317,654,2800,0.234,25.4,30.9,37.3,中雨,节假日,4,B
2025-10-06,18,QNA021,新华街-北坛街,东部居住区,次干路,440,467,907,2800,0.324,23.0,32.5,33.1,中雨,节假日,4,B
2025-10-06,19,QNA021,新华街-北坛街,东部居住区,次干路,391,384,775,2800,0.277,23.1,33.9,38.4,中雨,节假日,4,B
2025-10-06,20,QNA021,新华街-北坛街,东部居住区,次干路,211,200,411,2800,0.147,29.4,27.2,22.3,中雨,节假日,4,B
2025-10-06,21,QNA021,新华街-北坛街,东部居住区,次干路,141,146,287,2800,0.102,30.2,18.9,13.5,中雨,节假日,4,B
2025-10-06,22,QNA021,新华街-北坛街,东部居住区,次干路,168,170,338,2800,0.121,29.7,21.1,23.7,中雨,节假日,4,B
2025-10-06,23,QNA021,新华街-北坛街,东部居住区,次干路,151,150,301,2800,0.107,29.4,24.6,16.9,中雨,节假日,4,B
2025-10-06,0,QNA022,新华街-解放北路,北部居住区,主干路,89,94,183,3600,0.051,37.6,16.6,15.1,中雨,节假日,4,B
2025-10-06,1,QNA022,新华街-解放北路,北部居住区,主干路,108,99,207,3600,0.058,36.0,21.1,8.0,中雨,节假日,4,B
2025-10-06,2,QNA022,新华街-解放北路,北部居住区,主干路,114,112,226,3600,0.063,38.2,22.5,11.1,中雨,节假日,4,B
2025-10-06,3,QNA022,新华街-解放北路,北部居住区,主干路,115,116,231,3600,0.064,36.5,20.7,13.5,中雨,节假日,4,B
2025-10-06,4,QNA022,新华街-解放北路,北部居住区,主干路,135,144,279,3600,0.077,35.9,22.7,8.0,中雨,节假日,4,B
2025-10-06,5,QNA022,新华街-解放北路,北部居住区,主干路,128,130,258,3600,0.072,38.3,21.5,9.1,中雨,节假日,4,B
2025-10-06,6,QNA022,新华街-解放北路,北部居住区,主干路,345,350,695,3600,0.193,31.6,28.6,16.9,中雨,节假日,4,B
2025-10-06,7,QNA022,新华街-解放北路,北部居住区,主干路,568,562,1130,3600,0.314,31.4,35.3,34.5,中雨,节假日,4,B
2025-10-06,8,QNA022,新华街-解放北路,北部居住区,主干路,644,654,1298,3600,0.361,30.8,38.2,37.4,中雨,节假日,4,B
2025-10-06,9,QNA022,新华街-解放北路,北部居住区,主干路,499,500,999,3600,0.278,32.8,33.6,28.8,中雨,节假日,4,B
2025-10-06,10,QNA022,新华街-解放北路,北部居住区,主干路,326,351,677,3600,0.188,35.4,24.5,18.1,中雨,节假日,4,B
2025-10-06,11,QNA022,新华街-解放北路,北部居住区,主干路,375,376,751,3600,0.209,31.8,29.5,17.3,中雨,节假日,4,B
2025-10-06,12,QNA022,新华街-解放北路,北部居住区,主干路,392,365,757,3600,0.21,34.4,26.5,25.6,中雨,节假日,4,B
2025-10-06,13,QNA022,新华街-解放北路,北部居住区,主干路,390,402,792,3600,0.22,31.8,29.2,26.9,中雨,节假日,4,B
2025-10-06,14,QNA022,新华街-解放北路,北部居住区,主干路,228,216,444,3600,0.123,36.3,24.1,21.0,中雨,节假日,4,B
2025-10-06,15,QNA022,新华街-解放北路,北部居住区,主干路,255,247,502,3600,0.139,33.6,23.6,20.0,中雨,节假日,4,B
2025-10-06,16,QNA022,新华街-解放北路,北部居住区,主干路,305,321,626,3600,0.174,35.4,28.2,14.2,中雨,节假日,4,B
2025-10-06,17,QNA022,新华街-解放北路,北部居住区,主干路,483,521,1004,3600,0.279,31.4,30.7,27.8,中雨,节假日,4,B
2025-10-06,18,QNA022,新华街-解放北路,北部居住区,主干路,698,679,1377,3600,0.383,27.0,41.9,41.7,中雨,节假日,4,B
2025-10-06,19,QNA022,新华街-解放北路,北部居住区,主干路,522,550,1072,3600,0.298,30.1,33.2,29.9,中雨,节假日,4,B
2025-10-06,20,QNA022,新华街-解放北路,北部居住区,主干路,338,335,673,3600,0.187,32.5,29.0,16.5,中雨,节假日,4,B
2025-10-06,21,QNA022,新华街-解放北路,北部居住区,主干路,217,223,440,3600,0.122,34.7,19.8,8.0,中雨,节假日,4,B
2025-10-06,22,QNA022,新华街-解放北路,北部居住区,主干路,214,227,441,3600,0.122,33.7,19.5,18.4,中雨,节假日,4,B
2025-10-06,23,QNA022,新华街-解放北路,北部居住区,主干路,224,230,454,3600,0.126,35.4,23.1,20.4,中雨,节假日,4,B
2025-10-06,0,QNA023,新华街-应乾路,北部居住区,次干路,68,70,138,2800,0.049,31.4,15.3,8.0,中雨,节假日,4,B
